636	http://www.stat-nba.com/player/636.html	A	阿特-科林斯	Art Collins	1954-04-14 00:00:00	格鲁吉亚桑德斯维尔	Jackson in Miami, Florida	St. Thomas University	后卫	1.93	84	44	1976年第6轮第17顺位被选中
664	http://www.stat-nba.com/player/664.html	A	阿尔奇-克拉克	Archie Clark	1941-07-15 00:00:00	阿肯色州康韦	Ecorse in Ecorse, Michigan	University of Minnesota	后卫	1.88	79	11,21	1966年第4轮第7顺位被选中
697	http://www.stat-nba.com/player/697.html	A	艾尔-塞尔维	Al Cervi	1917-02-12 00:00:00	纽约水牛城	East in Buffalo, New York	暂无信息	后卫-前锋	1.8	77	15	非选秀球员
70	http://www.stat-nba.com/player/70.html	A	安东尼奥-安德森	Antonio Anderson	1985-06-05 00:00:00	马萨诸塞州林恩	Laurinburg Institute in Laurinburg, North Carolina	University of Memphis	后卫	1.98	98	8	非选秀球员
71	http://www.stat-nba.com/player/71.html	A	Andrew Anderson	Andrew Anderson	1945-07-06 00:00:00	纽约水牛城	暂无信息	Canisius College	后卫	1.88	83	14,23,40,44	1967年第8轮第9顺位被选中
72	http://www.stat-nba.com/player/72.html	A	阿兰-安德森	Alan Anderson	1982-10-16 00:00:00	明尼苏达州明尼阿波利斯	DeLaSalle in Minneapolis, Minnesota	Michigan State University	后卫-前锋	1.98	100	6,9,15	非选秀球员
722	http://www.stat-nba.com/player/722.html	A	安东尼-卡特	Anthony Carter	1975-06-16 00:00:00	威斯康星州密尔沃基	Alonzo A. Crim in Atlanta, Georgia	University of Hawaii	后卫	1.85	86	4,7,25	非选秀球员
733	http://www.stat-nba.com/player/733.html	A	奥斯汀-凯尔	Austin Carr	1948-03-10 00:00:00	华盛顿哥伦比亚特区	Mackin in Washington, District of Columbia	University of Notre Dame	后卫	1.93	91	22,34 [34]在退役	1971年第1轮第1顺位被选中
734	http://www.stat-nba.com/player/734.html	A	安托万-凯尔	Antoine Carr	1961-07-23 00:00:00	俄克拉何马州俄克拉何马城	Wichita Heights in Wichita, Kansas	Wichita State University	前锋-中锋	2.06	102	33,35,55	1983年第1轮第8顺位被选中
739	http://www.stat-nba.com/player/739.html	A	艾尔-Carlson	Al Carlson	1951-09-17 00:00:00	加利福尼亚州欧申赛德	Garden Grove in Garden Grove, California	University of Oregon	中锋	2.11	107	35	非选秀球员
762	http://www.stat-nba.com/player/762.html	A	阿德里安-考德威尔	Adrian Caldwell	1966-07-04 00:00:00	德州瀑布县	West Oso in Corpus Christi, Texas	Lamar University	前锋-中锋	2.03	120	44,45,50,51	非选秀球员
77	http://www.stat-nba.com/player/77.html	A	艾尔-法鲁克-阿米奴	Al-Farouq Aminu	1990-09-21 00:00:00	乔治亚州亚特兰大	Norcross in Norcross, Georgia	Wake Forest University	前锋	2.06	98	0,3,7,8	2010年第1轮第8顺位被选中
78	http://www.stat-nba.com/player/78.html	A	阿沙夫-阿玛亚	Ashraf Amaya	1971-11-23 00:00:00	伊利诺伊州橡树园	Walther Lutheran in Melrose Park, Illinois	Southern Illinois University	前锋	2.03	104	18,50	非选秀球员
786	http://www.stat-nba.com/player/786.html	A	安迪-邓肯	Andy Duncan	1922-04-17 00:00:00	暂无信息	暂无信息	College of William & Mary	前锋-中锋	1.98	88	10,20,21	非选秀球员
837	http://www.stat-nba.com/player/837.html	A	亚历山大-乔尔杰维奇	Aleksandar Djordjevic	1967-08-26 00:00:00	塞尔维亚贝尔格莱德	暂无信息	暂无信息	后卫	1.88	90	19	非选秀球员
891	http://www.stat-nba.com/player/891.html	A	阿尔奇-蒂斯	Archie Dees	1936-02-22 00:00:00	伊利诺伊州山。卡梅尔	Mount Carmel in Mount Carmel, Illinois	Indiana University	前锋-中锋	2.03	93	22,29,44	1958年第1轮第2顺位被选中
893	http://www.stat-nba.com/player/893.html	A	安德鲁-德克勒克	Andrew DeClercq	1973-02-01 00:00:00	密歇根州底特律	Countryside in Clearwater, Florida	University of Florida	前锋-中锋	2.08	104	45,55	1995年第2轮第5顺位被选中
898	http://www.stat-nba.com/player/898.html	A	奥斯丁-达耶	Austin Daye	1988-06-05 00:00:00	加州尔湾	Woodbridge in Irvine, California	Gonzaga University	前锋	2.11	91	3,5,23	2009年第1轮第15顺位被选中
942	http://www.stat-nba.com/player/942.html	A	阿布莱-戴维斯	Aubrey Davis	1921-03-28 00:00:00	暂无信息	暂无信息	Oklahoma Baptist University	后卫-前锋	1.88	79	9,10	非选秀球员
943	http://www.stat-nba.com/player/943.html	A	安东尼奥-戴维斯	Antonio Davis	1968-10-31 00:00:00	加州奥克兰	McClymonds in Oakland, California	University of Texas at El Paso	前锋-中锋	2.06	98	32,33,34	1990年第2轮第18顺位被选中
956	http://www.stat-nba.com/player/956.html	A	阿德里安-丹特利	Adrian Dantley	1956-02-28 00:00:00	华盛顿哥伦比亚特区	DeMatha Catholic in Hyattsville, Maryland	University of Notre Dame	前锋-后卫	1.96	94	4,7,44,45 [4]在退役	1976年第1轮第6顺位被选中
962	http://www.stat-nba.com/player/962.html	A	安东尼奥-丹尼尔斯	Antonio Daniels	1975-03-19 00:00:00	俄亥俄哥伦布	Saint Francis DeSales in Columbus, Ohio	Bowling Green State University	后卫	1.93	88	6,10,22,33,50	1997年第1轮第4顺位被选中
998	http://www.stat-nba.com/player/998.html	A	阿历克斯-英格利什	Alex English	1954-01-05 00:00:00	南卡罗来纳州哥伦比亚	Dreher in Columbia, South Carolina	University of South Carolina	前锋	2.01	86	2,22,23 [2]在退役	1976年第2轮第6顺位被选中
999	http://www.stat-nba.com/player/999.html	A	A.J.-英格利什	A.J. English	1967-07-11 00:00:00	特拉华州威尔明顿	Howard Career Center in Wilmington, Delaware	Virginia Union University	后卫	1.91	79	14	1990年第2轮第10顺位被选中
